start,end,tID,notes,TAG,TIME,X,Y,NBS,VARX,VARY,COVXY,SD,Timestamp,bird_id,date,long,lat,ID,gps_mean_x,gps_mean_y,n,error_dist
2020/08/21 17:06:19.748+00,2020/08/21 17:06:19.748+00,WP072,,31001001060,1598029579748,650524.272111316,5901743.15467965,"5",12.7336,24.7922,14.9257,8.2083615904759,2020/08/21 17:06:19.748+00,"1060",2020/08/21,5.25592196711966,53.2436825798023,14,650528.175175278,5901748.08845346,"14",6.29094844319268
2020/08/21 17:06:20.748+00,2020/08/21 17:06:20.748+00,WP072,,31001001060,1598029580748,650524.272111316,5901743.15467965,"5",10.3257,21.6196,12.3406,7.52505813931029,2020/08/21 17:06:20.748+00,"1060",2020/08/21,5.25581678168818,53.2435909201953,14,650528.175175278,5901748.08845346,"14",6.29094844319268
2020/08/21 17:06:21.748+00,2020/08/21 17:06:21.748+00,WP072,,31001001060,1598029581748,650524.272111316,5901743.15467965,"5",13.26,23.6642,14.2426,8.08760780453652,2020/08/21 17:06:21.748+00,"1060",2020/08/21,5.25581678168818,53.2435909201953,14,650528.175175278,5901748.08845346,"14",6.29094844319268
2020/08/21 17:06:22.748+00,2020/08/21 17:06:22.748+00,WP072,,31001001060,1598029582748,650529.095787909,5901749.62904684,"5",13.2998,23.0854,14.2289,8.052515135037,2020/08/21 17:06:22.748+00,"1060",2020/08/21,5.2559222526627,53.2436552361622,14,650528.175175278,5901748.08845346,"14",1.79470208118387
2020/08/21 17:06:23.748+00,2020/08/21 17:06:23.748+00,WP072,,31001001060,1598029583748,650529.095787909,5901749.62904684,"5",9.97656,21.1156,12.0992,7.43576223396095,2020/08/21 17:06:23.748+00,"1060",2020/08/21,5.2558920695848,53.2436477061067,14,650528.175175278,5901748.08845346,"14",1.79470208118387
2020/08/21 17:06:24.748+00,2020/08/21 17:06:24.748+00,WP072,,31001001060,1598029584748,650529.095787909,5901749.62904684,"5",10.0895,21.8652,12.5091,7.54803948055387,2020/08/21 17:06:24.748+00,"1060",2020/08/21,5.25594376384433,53.243658153418,14,650528.175175278,5901748.08845346,"14",1.79470208118387
2020/08/21 17:06:25.748+00,2020/08/21 17:06:25.748+00,WP072,,31001001060,1598029585748,650527.194571527,5901745.86751749,"5",12.3282,23.8879,14.2931,8.04998757763017,2020/08/21 17:06:25.748+00,"1060",2020/08/21,5.25586182370852,53.2436144586856,14,650528.175175278,5901748.08845346,"14",2.42778506063621
2020/08/21 17:06:26.748+00,2020/08/21 17:06:26.748+00,WP072,,31001001060,1598029586748,650527.194571527,5901745.86751749,"5",10.4069,23.6503,13.5909,7.82553512547225,2020/08/21 17:06:26.748+00,"1060",2020/08/21,5.25586182370852,53.2436144586856,14,650528.175175278,5901748.08845346,"14",2.42778506063621
2020/08/21 17:06:27.748+00,2020/08/21 17:06:27.748+00,WP072,,31001001060,1598029587748,650527.194571527,5901745.86751749,"5",11.6039,23.7024,14.3361,7.99865613712704,2020/08/21 17:06:27.748+00,"1060",2020/08/21,5.25586182370852,53.2436144586856,14,650528.175175278,5901748.08845346,"14",2.42778506063621
2020/08/21 17:06:28.748+00,2020/08/21 17:06:28.748+00,WP072,,31001001060,1598029588748,650527.194571527,5901745.86751749,"5",10.5995,21.6543,12.9926,7.63144809325203,2020/08/21 17:06:28.748+00,"1060",2020/08/21,5.25586182370852,53.2436144586856,14,650528.175175278,5901748.08845346,"14",2.42778506063621
2020/08/21 17:06:29.748+00,2020/08/21 17:06:29.748+00,WP072,,31001001060,1598029589748,650526.964258777,5901745.80921064,"5",11.3708,20.6517,12.4553,7.54540257375311,2020/08/21 17:06:29.748+00,"1060",2020/08/21,5.25582764491026,53.2436034655319,14,650528.175175278,5901748.08845346,"14",2.58094297440277
2020/08/21 17:06:30.748+00,2020/08/21 17:06:30.748+00,WP072,,31001001060,1598029590748,650526.964258777,5901745.80921064,"5",11.0263,22.671,13.5002,7.79087286509028,2020/08/21 17:06:30.748+00,"1060",2020/08/21,5.25585834752266,53.2436140002579,14,650528.175175278,5901748.08845346,"14",2.58094297440277
2020/08/21 17:06:31.748+00,2020/08/21 17:06:31.748+00,WP072,,31001001060,1598029591748,650526.964258777,5901745.80921064,"5",11.132,22.2322,13.1258,7.72112686076327,2020/08/21 17:06:31.748+00,"1060",2020/08/21,5.25585834752266,53.2436140002579,14,650528.175175278,5901748.08845346,"14",2.58094297440277
2020/08/21 17:06:32.748+00,2020/08/21 17:06:32.748+00,WP072,,31001001060,1598029592748,650526.964258777,5901745.80921064,"5",9.06828,19.2,10.4739,7.01541730761613,2020/08/21 17:06:32.748+00,"1060",2020/08/21,5.25585834752266,53.2436140002579,14,650528.175175278,5901748.08845346,"14",2.58094297440277
2020/08/21 17:06:33.748+00,2020/08/21 17:06:33.748+00,WP072,,31001001060,1598029593748,650526.964258777,5901745.80921064,"5",10.0873,19.6332,11.1331,7.21018030287731,2020/08/21 17:06:33.748+00,"1060",2020/08/21,5.25585834752266,53.2436140002579,14,650528.175175278,5901748.08845346,"14",2.58094297440277
2020/08/21 17:06:34.748+00,2020/08/21 17:06:34.748+00,WP072,,31001001060,1598029594748,650525.658849086,5901745.19410086,"5",9.51436,20.3743,11.6977,7.29959313934688,2020/08/21 17:06:34.748+00,"1060",2020/08/21,5.25583851003902,53.2436088453463,14,650528.175175278,5901748.08845346,"14",3.8352541665851
2020/08/21 17:06:35.748+00,2020/08/21 17:06:35.748+00,WP072,,31001001060,1598029595748,650525.658849086,5901745.19410086,"5",10.2109,20.0226,11.8407,7.34267662368431,2020/08/21 17:06:35.748+00,"1060",2020/08/21,5.25583851003902,53.2436088453463,14,650528.175175278,5901748.08845346,"14",3.8352541665851
2020/08/21 17:06:36.747+00,2020/08/21 17:06:36.747+00,WP072,,31001001060,1598029596747,650525.658849086,5901745.19410086,"5",10.5168,20.9044,12.4219,7.50099993334222,2020/08/21 17:06:36.747+00,"1060",2020/08/21,5.25583851003902,53.2436088453463,14,650528.175175278,5901748.08845346,"14",3.8352541665851
2020/08/21 17:06:37.747+00,2020/08/21 17:06:37.747+00,WP072,,31001001060,1598029597747,650525.658849086,5901745.19410086,"5",10.2205,21.1041,12.4174,7.4939575659327,2020/08/21 17:06:37.747+00,"1060",2020/08/21,5.25583851003902,53.2436088453463,14,650528.175175278,5901748.08845346,"14",3.8352541665851
2020/08/21 17:06:38.747+00,2020/08/21 17:06:38.747+00,WP072,,31001001060,1598029598747,650525.658849086,5901747.65606707,"5",11.7678,20.5234,12.4397,7.5611242550298,2020/08/21 17:06:38.747+00,"1060",2020/08/21,5.2558069356817,53.2436315787264,14,650528.175175278,5901748.08845346,"14",2.55320494654063
2020/08/21 17:06:39.747+00,2020/08/21 17:06:39.747+00,WP072,,31001001060,1598029599747,650524.739299534,5901747.65606707,"5",12.2913,25.8124,15.5356,8.31714494282744,2020/08/21 17:06:39.747+00,"1060",2020/08/21,5.25590205756102,53.2436430148511,14,650528.175175278,5901748.08845346,"14",3.46297561664846
2020/08/21 17:06:40.747+00,2020/08/21 17:06:40.747+00,WP072,,31001001060,1598029600747,650524.739299534,5901742.58837178,"5",11.0148,22.5699,13.5872,7.7948123774726,2020/08/21 17:06:40.747+00,"1060",2020/08/21,5.25582350959238,53.243585701131,14,650528.175175278,5901748.08845346,"14",6.48507060098373
2020/08/21 17:06:41.747+00,2020/08/21 17:06:41.747+00,WP072,,31001001060,1598029601747,650524.739299534,5901742.58837178,"5",9.98859,22.1889,12.9022,7.6145840332877,2020/08/21 17:06:41.747+00,"1060",2020/08/21,5.25581816134053,53.2435826019809,14,650528.175175278,5901748.08845346,"14",6.48507060098373
2020/08/21 17:06:42.747+00,2020/08/21 17:06:42.747+00,WP072,,31001001060,1598029602747,650531.194469551,5901749.49931183,"5",11.6418,22.4795,13.6812,7.84115425176676,2020/08/21 17:06:42.747+00,"1060",2020/08/21,5.25598116375749,53.2437119301752,14,650528.175175278,5901748.08845346,"14",3.33266548740772
2020/08/21 17:06:43.747+00,2020/08/21 17:06:43.747+00,WP072,,31001001060,1598029603747,650531.194469551,5901749.49931183,"5",10.5204,23.041,13.3781,7.76644062618134,2020/08/21 17:06:43.747+00,"1060",2020/08/21,5.25592343329828,53.2436459458638,14,650528.175175278,5901748.08845346,"14",3.33266548740772
2020/08/21 17:06:44.747+00,2020/08/21 17:06:44.747+00,WP072,,31001001060,1598029604747,650523.421675569,5901744.17584122,"5",13.1026,24.0565,14.6879,8.15689279076291,2020/08/21 17:06:44.747+00,"1060",2020/08/21,5.25580172155426,53.2435469515319,14,650528.175175278,5901748.08845346,"14",6.15664632970878
2020/08/21 17:06:45.747+00,2020/08/21 17:06:45.747+00,WP072,,31001001060,1598029605747,650523.421675569,5901744.17584122,"5",12.123,21.6184,12.8458,7.70928012203474,2020/08/21 17:06:45.747+00,"1060",2020/08/21,5.25578191098507,53.2436007616498,14,650528.175175278,5901748.08845346,"14",6.15664632970878
2020/08/21 17:06:46.747+00,2020/08/21 17:06:46.747+00,WP072,,31001001060,1598029606747,650525.805746235,5901744.17584122,"5",8.29528,18.7886,10.0758,6.87280728669152,2020/08/21 17:06:46.747+00,"1060",2020/08/21,5.25583921802254,53.2435804533214,14,650528.175175278,5901748.08845346,"14",4.57413691766927
2020/08/21 17:06:47.747+00,2020/08/21 17:06:47.747+00,WP072,,31001001060,1598029607747,650525.856494899,5901746.91359252,"5",9.15627,19.1349,10.7165,7.05153671195152,2020/08/21 17:06:47.747+00,"1060",2020/08/21,5.25584228211985,53.243624233943,14,650528.175175278,5901748.08845346,"14",2.59934163678572
2020/08/21 17:06:48.747+00,2020/08/21 17:06:48.747+00,WP072,,31001001060,1598029608747,650525.856494899,5901746.91359252,"5",10.4454,23.2063,13.3836,7.77295953932606,2020/08/21 17:06:48.747+00,"1060",2020/08/21,5.25593741363878,53.2436780845301,14,650528.175175278,5901748.08845346,"14",2.59934163678572
2020/08/21 17:06:49.747+00,2020/08/21 17:06:49.747+00,WP072,,31001001060,1598029609747,650526.604845521,5901744.25337206,"5",11.5766,25.8233,15.2296,8.23766350368841,2020/08/21 17:06:49.747+00,"1060",2020/08/21,5.25579403458412,53.2435774152775,14,650528.175175278,5901748.08845346,"14",4.14412656052231
2020/08/21 17:06:50.747+00,2020/08/21 17:06:50.747+00,WP072,,31001001060,1598029610747,650526.604845521,5901744.25337206,"5",11.6052,24.6207,14.9628,8.13335724040202,2020/08/21 17:06:50.747+00,"1060",2020/08/21,5.25585223052207,53.2436001274661,14,650528.175175278,5901748.08845346,"14",4.14412656052231
2020/08/21 17:06:51.747+00,2020/08/21 17:06:51.747+00,WP072,,31001001060,1598029611747,650526.604845521,5901744.25337206,"5",11.7007,24.7349,14.9434,8.14385658026957,2020/08/21 17:06:51.747+00,"1060",2020/08/21,5.25585223052207,53.2436001274661,14,650528.175175278,5901748.08845346,"14",4.14412656052231
2020/08/21 17:06:52.747+00,2020/08/21 17:06:52.747+00,WP072,,31001001060,1598029612747,650524.24513649,5901742.07987342,"5",17.5382,28.8233,19.3318,9.2209055954391,2020/08/21 17:06:52.747+00,"1060",2020/08/21,5.25577914397783,53.2435562029286,14,650528.175175278,5901748.08845346,"14",7.17971023565523
2020/08/21 17:06:53.747+00,2020/08/21 17:06:53.747+00,WP072,,31001001060,1598029613747,650524.24513649,5901742.07987342,"5",13.6814,26.2634,16.3678,8.52528005405101,2020/08/21 17:06:53.747+00,"1060",2020/08/21,5.25581586985195,53.2435812738378,14,650528.175175278,5901748.08845346,"14",7.17971023565523
2020/08/21 17:06:54.747+00,2020/08/21 17:06:54.747+00,WP072,,31001001060,1598029614747,650526.538394065,5901746.08945116,"5",10.62,22.4546,12.9891,7.6845819665093,2020/08/21 17:06:54.747+00,"1060",2020/08/21,5.25585210319388,53.2436166381276,14,650528.175175278,5901748.08845346,"14",2.58361432234732
2020/08/21 17:06:55.747+00,2020/08/21 17:06:55.747+00,WP072,,31001001060,1598029615747,650529.522897263,5901748.99250014,"5",12.5315,23.8694,14.4323,8.07870657964504,2020/08/21 17:06:55.747+00,"1060",2020/08/21,5.25589816416546,53.2436418675087,14,650528.175175278,5901748.08845346,"14",1.62285395181177
2020/08/21 17:06:56.747+00,2020/08/21 17:06:56.747+00,WP072,,31001001060,1598029616747,650529.522897263,5901748.99250014,"5",11.0975,23.9206,14.1426,7.95633709693097,2020/08/21 17:06:56.747+00,"1060",2020/08/21,5.25591964317366,53.2436710265171,14,650528.175175278,5901748.08845346,"14",1.62285395181177
2020/08/21 17:06:57.747+00,2020/08/21 17:06:57.747+00,WP072,,31001001060,1598029617747,650527.940041328,5901746.48480201,"5",11.4688,24.0589,14.3858,8.01868443075296,2020/08/21 17:06:57.747+00,"1060",2020/08/21,5.25580962718602,53.2435704874446,14,650528.175175278,5901748.08845346,"14",1.6207979380881
2020/08/21 17:06:58.747+00,2020/08/21 17:06:58.747+00,WP072,,31001001060,1598029618747,650527.940041328,5901746.48480201,"5",11.802,26.3973,15.7537,8.3490538386095,2020/08/21 17:06:58.747+00,"1060",2020/08/21,5.25587327785948,53.2436197918611,14,650528.175175278,5901748.08845346,"14",1.6207979380881
2020/08/21 17:06:59.746+00,2020/08/21 17:06:59.746+00,WP072,,31001001060,1598029619746,650527.940041328,5901746.48480201,"5",16.0483,25.7404,17.1486,8.7227231986347,2020/08/21 17:06:59.746+00,"1060",2020/08/21,5.25584953984376,53.2435835570609,14,650528.175175278,5901748.08845346,"14",1.6207979380881
2020/08/21 17:07:00.746+00,2020/08/21 17:07:00.746+00,WP072,,31001001060,1598029620746,650529.376274066,5901748.97943218,"5",9.84466,21.3003,12.3482,7.47270767526738,2020/08/21 17:07:00.746+00,"1060",2020/08/21,5.25589596249841,53.2436417916969,14,650528.175175278,5901748.08845346,"14",1.49548699908549
2020/08/21 17:07:01.746+00,2020/08/21 17:07:01.746+00,WP072,,31001001060,1598029621746,650529.376274066,5901748.97943218,"5",15.2921,25.0929,16.1644,8.52723870898429,2020/08/21 17:07:01.746+00,"1060",2020/08/21,5.25589596249841,53.2436417916969,14,650528.175175278,5901748.08845346,"14",1.49548699908549
2020/08/21 17:07:02.746+00,2020/08/21 17:07:02.746+00,WP072,,31001001060,1598029622746,650529.376274066,5901748.97943218,"5",11.3759,23.6243,14.1124,7.95141496841914,2020/08/21 17:07:02.746+00,"1060",2020/08/21,5.25589596249841,53.2436417916969,14,650528.175175278,5901748.08845346,"14",1.49548699908549
2020/08/21 17:07:03.746+00,2020/08/21 17:07:03.746+00,WP072,,31001001060,1598029623746,650526.174052495,5901745.38808131,"5",10.2947,22.0211,12.7407,7.60244697449446,2020/08/21 17:07:03.746+00,"1060",2020/08/21,5.25584631620395,53.2436104416459,14,650528.175175278,5901748.08845346,"14",3.36102695021208
2020/08/21 17:07:04.746+00,2020/08/21 17:07:04.746+00,WP072,,31001001060,1598029624746,650525.8742803,5901741.41362486,"5",11.561,23.264,13.8923,7.91262282685078,2020/08/21 17:07:04.746+00,"1060",2020/08/21,5.25583994926946,53.2435748277081,14,650528.175175278,5901748.08845346,"14",7.06027297997702
2020/08/21 17:07:05.746+00,2020/08/21 17:07:05.746+00,WP072,,31001001060,1598029625746,650525.8742803,5901741.41362486,"5",11.129,22.9682,13.8604,7.86244236862821,2020/08/21 17:07:05.746+00,"1060",2020/08/21,5.25583994926946,53.2435748277081,14,650528.175175278,5901748.08845346,"14",7.06027297997702
2020/08/21 17:07:06.746+00,2020/08/21 17:07:06.746+00,WP072,,31001001060,1598029626746,650525.8742803,5901741.41362486,"5",11.8502,23.4799,14.5074,8.02152728599735,2020/08/21 17:07:06.746+00,"1060",2020/08/21,5.25583994926946,53.2435748277081,14,650528.175175278,5901748.08845346,"14",7.06027297997702
2020/08/21 17:07:07.746+00,2020/08/21 17:07:07.746+00,WP072,,31001001060,1598029627746,650525.8742803,5901741.41362486,"5",16.1111,26.0347,17.5286,8.78652377223211,2020/08/21 17:07:07.746+00,"1060",2020/08/21,5.25573838577717,53.2435209984184,14,650528.175175278,5901748.08845346,"14",7.06027297997702
2020/08/21 17:07:08.746+00,2020/08/21 17:07:08.746+00,WP072,,31001001060,1598029628746,650525.852429187,5901746.87675167,"5",10.1277,21.237,12.5201,7.51031956710232,2020/08/21 17:07:08.746+00,"1060",2020/08/21,5.255906499013,53.2436436064904,14,650528.175175278,5901748.08845346,"14",2.61980355023789
2020/08/21 17:07:09.746+00,2020/08/21 17:07:09.746+00,WP072,,31001001060,1598029629746,650525.852429187,5901746.87675167,"5",12.9842,23.9349,14.7655,8.15169307567452,2020/08/21 17:07:09.746+00,"1060",2020/08/21,5.25582233367214,53.2436242803655,14,650528.175175278,5901748.08845346,"14",2.61980355023789
2020/08/21 17:07:10.746+00,2020/08/21 17:07:10.746+00,WP072,,31001001060,1598029630746,650525.852429187,5901746.87675167,"5",13.281,22.5963,14.0717,8.0012936454051,2020/08/21 17:07:10.746+00,"1060",2020/08/21,5.25584011791364,53.2435842580514,14,650528.175175278,5901748.08845346,"14",2.61980355023789
2020/08/21 17:07:11.746+00,2020/08/21 17:07:11.746+00,WP072,,31001001060,1598029631746,650525.852429187,5901744.71235973,"5",11.6813,23.3825,14.3606,7.98655119560377,2020/08/21 17:07:11.746+00,"1060",2020/08/21,5.2559588244671,53.2436988848129,14,650528.175175278,5901748.08845346,"14",4.09794562225683
2020/08/21 17:07:12.746+00,2020/08/21 17:07:12.746+00,WP072,,31001001060,1598029632746,650525.491837665,5901744.71235973,"5",11.1958,22.572,13.6834,7.81886180975211,2020/08/21 17:07:12.746+00,"1060",2020/08/21,5.25583578160275,53.2436045656494,14,650528.175175278,5901748.08845346,"14",4.31257575749514
2020/08/21 17:07:13.746+00,2020/08/21 17:07:13.746+00,WP072,,31001001060,1598029633746,650525.491837665,5901744.71235973,"5",12.9415,21.9139,13.5339,7.86912955796256,2020/08/21 17:07:13.746+00,"1060",2020/08/21,5.25583578160275,53.2436045656494,14,650528.175175278,5901748.08845346,"14",4.31257575749514
2020/08/21 17:07:14.746+00,2020/08/21 17:07:14.746+00,WP072,,31001001060,1598029634746,650525.491837665,5901744.32728192,"5",11.621,24.1927,14.5394,8.05558812253953,2020/08/21 17:07:14.746+00,"1060",2020/08/21,5.25577535755904,53.2435329349583,14,650528.175175278,5901748.08845346,"14",4.62025022041998
2020/08/21 17:07:15.746+00,2020/08/21 17:07:15.746+00,WP072,,31001001060,1598029635746,650525.491837665,5901744.32728192,"5",9.44701,20.2011,11.6715,7.2794992959681,2020/08/21 17:07:15.746+00,"1060",2020/08/21,5.25588524038247,53.2436001670463,14,650528.175175278,5901748.08845346,"14",4.62025022041998
2020/08/21 17:07:16.746+00,2020/08/21 17:07:16.746+00,WP072,,31001001060,1598029636746,650526.653622743,5901744.32728192,"5",10.1203,20.0114,11.7677,7.32578323457635,2020/08/21 17:07:16.746+00,"1060",2020/08/21,5.2557784795906,53.2435666644853,14,650528.175175278,5901748.08845346,"14",4.05728153709218
2020/08/21 17:07:17.746+00,2020/08/21 17:07:17.746+00,WP072,,31001001060,1598029637746,650527.250411106,5901746.18445668,"5",11.0747,22.9154,13.8493,7.85421542867268,2020/08/21 17:07:17.746+00,"1060",2020/08/21,5.25592890703906,53.2436712753698,14,650528.175175278,5901748.08845346,"14",2.11669377670166
2020/08/21 17:07:18.746+00,2020/08/21 17:07:18.746+00,WP072,,31001001060,1598029638746,650526.653622743,5901746.18445668,"5",15.234,22.7456,15.3591,8.28841359971859,2020/08/21 17:07:18.746+00,"1060",2020/08/21,5.25585387348995,53.2436174588104,14,650528.175175278,5901748.08845346,"14",2.43727837724903
2020/08/21 17:07:19.746+00,2020/08/21 17:07:19.746+00,WP072,,31001001060,1598029639746,650526.653622743,5901746.18445668,"5",12.3404,22.536,14.3181,7.96947928035452,2020/08/21 17:07:19.746+00,"1060",2020/08/21,5.25586354215372,53.2436312125748,14,650528.175175278,5901748.08845346,"14",2.43727837724903
2020/08/21 17:07:20.746+00,2020/08/21 17:07:20.746+00,WP072,,31001001060,1598029640746,650523.863374032,5901742.33780352,"5",14.6377,29.6292,18.6656,9.03316666512912,2020/08/21 17:07:20.746+00,"1060",2020/08/21,5.25581027535484,53.2435836988092,14,650528.175175278,5901748.08845346,"14",7.18760076839526
2020/08/21 17:07:21.745+00,2020/08/21 17:07:21.745+00,WP072,,31001001060,1598029641745,650523.863374032,5901742.33780352,"5",13.7339,26.0321,16.7398,8.55836432970693,2020/08/21 17:07:21.745+00,"1060",2020/08/21,5.25581027535484,53.2435836988092,14,650528.175175278,5901748.08845346,"14",7.18760076839526
2020/08/21 17:07:22.745+00,2020/08/21 17:07:22.745+00,WP072,,31001001060,1598029642745,650526.83096777,5901745.57914245,"5",12.9774,25.3489,15.9673,8.38217752138429,2020/08/21 17:07:22.745+00,"1060",2020/08/21,5.25585624293888,53.2436119715508,14,650528.175175278,5901748.08845346,"14",2.8466709650518
2020/08/21 17:07:23.745+00,2020/08/21 17:07:23.745+00,WP072,,31001001060,1598029643745,650526.83096777,5901745.57914245,"5",3.77508,10.5548,4.30348,4.78924211123221,2020/08/21 17:07:23.745+00,"1060",2020/08/21,5.25585624293888,53.2436119715508,14,650528.175175278,5901748.08845346,"14",2.8466709650518
2020/08/21 17:07:24.745+00,2020/08/21 17:07:24.745+00,WP072,,31001001060,1598029644745,650526.83096777,5901745.57914245,"5",3.29164,10.5937,3.64237,4.60109552172089,2020/08/21 17:07:24.745+00,"1060",2020/08/21,5.25584466992886,53.2435878910097,14,650528.175175278,5901748.08845346,"14",2.8466709650518
2020/08/21 17:07:25.745+00,2020/08/21 17:07:25.745+00,WP072,,31001001060,1598029645745,650526.143375321,5901743.5638958,"5",4.78111,12.9489,5.88302,5.43102660645296,2020/08/21 17:07:25.745+00,"1060",2020/08/21,5.25589333386534,53.2436348515256,14,650528.175175278,5901748.08845346,"14",4.95982188714151
2020/08/21 17:07:26.745+00,2020/08/21 17:07:26.745+00,WP072,,31001001060,1598029646745,650524.792368314,5901743.5638958,"5",4.62687,13.0783,5.16158,5.29417887873087,2020/08/21 17:07:26.745+00,"1060",2020/08/21,5.25582476523476,53.2435944483298,14,650528.175175278,5901748.08845346,"14",5.64933669040417
2020/08/21 17:07:27.745+00,2020/08/21 17:07:27.745+00,WP072,,31001001060,1598029647745,650524.316197708,5901741.39365308,"5",4.81943,13.0032,5.63986,5.39465939610649,2020/08/21 17:07:27.745+00,"1060",2020/08/21,5.25581660961077,53.2435750900021,14,650528.175175278,5901748.08845346,"14",7.72735789560395
2020/08/21 17:07:28.745+00,2020/08/21 17:07:28.745+00,WP072,,31001001060,1598029648745,650524.316197708,5901741.39365308,"5",5.47843,14.3405,6.05742,5.65099725712197,2020/08/21 17:07:28.745+00,"1060",2020/08/21,5.25581660961077,53.2435750900021,14,650528.175175278,5901748.08845346,"14",7.72735789560395
